"mode","income","alt","price","catch","chid","idx.chid","idx.alt"
FALSE, 5416.6667,"boat", 94.770,0.0233, 866, 866,boat
FALSE, 5416.6667,"charter",113.270,0.0219, 866, 866,charter
TRUE, 5416.6667,"pier", 21.870,0.1498, 866, 866,pier
FALSE, 2916.6666,"beach", 79.794,0.0678, 867, 867,beach
TRUE, 2916.6666,"boat", 12.870,0.0559, 867, 867,boat
FALSE, 2916.6666,"charter", 47.870,0.6456, 867, 867,charter
FALSE, 2916.6666,"pier", 79.794,0.0789, 867, 867,pier
FALSE, 7083.3317,"beach",327.008,0.0678, 868, 868,beach
TRUE, 7083.3317,"boat", 27.870,0.0143, 868, 868,boat
FALSE, 7083.3317,"charter", 57.370,0.0289, 868, 868,charter
FALSE, 7083.3317,"pier",327.008,0.0503, 868, 868,pier
FALSE,  416.6667,"beach", 45.408,0.0678, 869, 869,beach
TRUE,  416.6667,"boat",  3.870,0.0022, 869, 869,boat
FALSE,  416.6667,"charter", 33.370,0.3240, 869, 869,charter
FALSE,  416.6667,"pier", 45.408,0.0503, 869, 869,pier
FALSE, 2916.6666,"beach",175.890,0.2537, 870, 870,beach
TRUE, 2916.6666,"boat",121.836,0.6817, 870, 870,boat
FALSE, 2916.6666,"charter",146.836,2.3014, 870, 870,charter
FALSE, 2916.6666,"pier",175.890,0.1498, 870, 870,pier
TRUE, 1249.9998,"beach", 31.144,0.5333, 871, 871,beach
FALSE, 1249.9998,"boat", 70.532,0.0156, 871, 871,boat
FALSE, 1249.9998,"charter",105.532,0.0058, 871, 871,charter
FALSE, 1249.9998,"pier", 31.144,0.4522, 871, 871,pier
FALSE, 1249.9998,"beach", 35.724,0.2537, 872, 872,beach
TRUE, 1249.9998,"boat", 31.144,0.6817, 872, 872,boat
FALSE, 1249.9998,"charter", 56.144,2.3014, 872, 872,charter
FALSE, 1249.9998,"pier", 35.724,0.1498, 872, 872,pier
TRUE, 2916.6666,"beach",121.836,0.5333, 873, 873,beach
FALSE, 2916.6666,"boat",203.346,0.0156, 873, 873,boat
FALSE, 2916.6666,"charter",238.346,0.0058, 873, 873,charter
FALSE, 2916.6666,"pier",121.836,0.4522, 873, 873,pier
FALSE, 2916.6666,"beach",175.890,0.2537, 874, 874,beach
FALSE, 2916.6666,"boat",121.836,0.6817, 874, 874,boat
TRUE, 2916.6666,"charter",146.836,2.3014, 874, 874,charter
FALSE, 2916.6666,"pier",175.890,0.1498, 874, 874,pier
FALSE, 2083.3332,"beach", 93.436,0.5333, 875, 875,beach
FALSE, 2083.3332,"boat",155.946,0.2413, 875, 875,boat
FALSE, 2083.3332,"charter",190.946,1.0266, 875, 875,charter
TRUE, 2083.3332,"pier", 93.436,0.4522, 875, 875,pier
FALSE, 7083.3317,"beach",224.818,0.2537, 876, 876,beach
TRUE, 7083.3317,"boat",245.256,0.6817, 876, 876,boat
FALSE, 7083.3317,"charter",270.256,2.3014, 876, 876,charter
FALSE, 7083.3317,"pier",224.818,0.1498, 876, 876,pier
FALSE, 3749.9999,"beach",128.018,0.2537, 877, 877,beach
FALSE, 3749.9999,"boat",139.656,0.6817, 877, 877,boat
TRUE, 3749.9999,"charter",164.656,2.3014, 877, 877,charter
FALSE, 3749.9999,"pier",128.018,0.1498, 877, 877,pier
FALSE, 2083.3332,"beach", 57.246,0.2537, 878, 878,beach
FALSE, 2083.3332,"boat",  9.870,0.0531, 878, 878,boat
TRUE, 2083.3332,"charter", 34.870,0.0052, 878, 878,charter
FALSE, 2083.3332,"pier", 57.246,0.1498, 878, 878,pier
FALSE,  416.6667,"beach", 22.446,0.2537, 879, 879,beach
TRUE,  416.6667,"boat",  3.870,0.7369, 879, 879,boat
FALSE,  416.6667,"charter", 28.870,2.3101, 879, 879,charter
FALSE,  416.6667,"pier", 22.446,0.1498, 879, 879,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 880, 880,beach
FALSE, 2916.6666,"boat", 12.870,0.6817, 880, 880,boat
TRUE, 2916.6666,"charter", 37.870,2.3014, 880, 880,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 880, 880,pier
FALSE, 6250.0013,"beach",144.246,0.2537, 881, 881,beach
TRUE, 6250.0013,"boat", 24.870,0.0531, 881, 881,boat
FALSE, 6250.0013,"charter", 49.870,0.0052, 881, 881,charter
FALSE, 6250.0013,"pier",144.246,0.1498, 881, 881,pier
TRUE, 2083.3332,"beach",  9.870,0.5333, 882, 882,beach
FALSE, 2083.3332,"boat",121.730,0.2413, 882, 882,boat
FALSE, 2083.3332,"charter",156.730,1.0266, 882, 882,charter
FALSE, 2083.3332,"pier",  9.870,0.4522, 882, 882,pier
FALSE,  416.6667,"beach", 22.446,0.2537, 883, 883,beach
FALSE,  416.6667,"boat",  3.870,0.6817, 883, 883,boat
TRUE,  416.6667,"charter", 28.870,2.3014, 883, 883,charter
FALSE,  416.6667,"pier", 22.446,0.1498, 883, 883,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 884, 884,beach
TRUE, 2916.6666,"boat", 12.870,0.7369, 884, 884,boat
FALSE, 2916.6666,"charter", 37.870,2.3101, 884, 884,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 884, 884,pier
TRUE, 2083.3332,"beach",  9.870,0.5333, 885, 885,beach
FALSE, 2083.3332,"boat",121.730,0.2413, 885, 885,boat
FALSE, 2083.3332,"charter",156.730,1.0266, 885, 885,charter
FALSE, 2083.3332,"pier",  9.870,0.4522, 885, 885,pier
FALSE, 4583.3320,"beach", 18.870,0.5333, 886, 886,beach
FALSE, 4583.3320,"boat",232.730,0.2413, 886, 886,boat
FALSE, 4583.3320,"charter",267.730,1.0266, 886, 886,charter
TRUE, 4583.3320,"pier", 18.870,0.4522, 886, 886,pier
FALSE, 7083.3317,"beach",161.646,0.2537, 887, 887,beach
TRUE, 7083.3317,"boat", 27.870,0.0531, 887, 887,boat
FALSE, 7083.3317,"charter", 52.870,0.0052, 887, 887,charter
FALSE, 7083.3317,"pier",161.646,0.1498, 887, 887,pier
FALSE, 2083.3332,"beach", 57.246,0.2537, 888, 888,beach
FALSE, 2083.3332,"boat",  9.870,0.6817, 888, 888,boat
TRUE, 2083.3332,"charter", 34.870,2.3014, 888, 888,charter
FALSE, 2083.3332,"pier", 57.246,0.1498, 888, 888,pier
FALSE, 4583.3320,"beach",109.446,0.2537, 889, 889,beach
FALSE, 4583.3320,"boat", 18.870,0.0531, 889, 889,boat
TRUE, 4583.3320,"charter", 43.870,0.0052, 889, 889,charter
FALSE, 4583.3320,"pier",109.446,0.1498, 889, 889,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 890, 890,beach
TRUE, 2916.6666,"boat", 12.870,0.0531, 890, 890,boat
FALSE, 2916.6666,"charter", 37.870,0.0052, 890, 890,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 890, 890,pier
FALSE,  416.6667,"beach", 22.446,0.2537, 891, 891,beach
TRUE,  416.6667,"boat",  3.870,0.6817, 891, 891,boat
FALSE,  416.6667,"charter", 28.870,2.3014, 891, 891,charter
FALSE,  416.6667,"pier", 22.446,0.1498, 891, 891,pier
FALSE,  416.6667,"beach",  3.870,0.5333, 892, 892,beach
FALSE,  416.6667,"boat", 47.730,0.2413, 892, 892,boat
FALSE,  416.6667,"charter", 82.730,1.0266, 892, 892,charter
TRUE,  416.6667,"pier",  3.870,0.4522, 892, 892,pier
TRUE,  416.6667,"beach",  3.870,0.5333, 893, 893,beach
FALSE,  416.6667,"boat", 47.730,0.2413, 893, 893,boat
FALSE,  416.6667,"charter", 82.730,1.0266, 893, 893,charter
FALSE,  416.6667,"pier",  3.870,0.4522, 893, 893,pier
FALSE, 2083.3332,"beach", 57.246,0.2537, 894, 894,beach
TRUE, 2083.3332,"boat",  9.870,0.6817, 894, 894,boat
FALSE, 2083.3332,"charter", 34.870,2.3014, 894, 894,charter
FALSE, 2083.3332,"pier", 57.246,0.1498, 894, 894,pier
FALSE, 7083.3317,"beach",161.646,0.2537, 895, 895,beach
TRUE, 7083.3317,"boat", 27.870,0.6817, 895, 895,boat
FALSE, 7083.3317,"charter", 52.870,2.3014, 895, 895,charter
FALSE, 7083.3317,"pier",161.646,0.1498, 895, 895,pier
TRUE, 3749.9999,"beach", 15.870,0.5333, 896, 896,beach
FALSE, 3749.9999,"boat",195.730,0.0156, 896, 896,boat
FALSE, 3749.9999,"charter",230.730,0.0058, 896, 896,charter
FALSE, 3749.9999,"pier", 15.870,0.4522, 896, 896,pier
FALSE, 2916.6666,"beach", 12.870,0.5333, 897, 897,beach
FALSE, 2916.6666,"boat",158.730,0.2413, 897, 897,boat
FALSE, 2916.6666,"charter",193.730,1.0266, 897, 897,charter
TRUE, 2916.6666,"pier", 12.870,0.4522, 897, 897,pier
FALSE, 2083.3332,"beach",  9.870,0.5333, 898, 898,beach
FALSE, 2083.3332,"boat",121.730,0.2413, 898, 898,boat
FALSE, 2083.3332,"charter",156.730,1.0266, 898, 898,charter
TRUE, 2083.3332,"pier",  9.870,0.4522, 898, 898,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 899, 899,beach
TRUE, 2916.6666,"boat", 12.870,0.0531, 899, 899,boat
FALSE, 2916.6666,"charter", 37.870,0.0052, 899, 899,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 899, 899,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 900, 900,beach
TRUE, 2916.6666,"boat", 12.870,0.7369, 900, 900,boat
FALSE, 2916.6666,"charter", 37.870,2.3101, 900, 900,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 900, 900,pier
FALSE, 2083.3332,"beach", 57.246,0.2537, 901, 901,beach
TRUE, 2083.3332,"boat",  9.870,0.0531, 901, 901,boat
FALSE, 2083.3332,"charter", 34.870,0.0052, 901, 901,charter
FALSE, 2083.3332,"pier", 57.246,0.1498, 901, 901,pier
FALSE, 2083.3332,"beach",176.344,0.0678, 902, 902,beach
TRUE, 2083.3332,"boat", 57.246,0.0143, 902, 902,boat
FALSE, 2083.3332,"charter", 86.746,0.0289, 902, 902,charter
FALSE, 2083.3332,"pier",176.344,0.0503, 902, 902,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 903, 903,beach
TRUE, 2916.6666,"boat", 12.870,0.6817, 903, 903,boat
FALSE, 2916.6666,"charter", 37.870,2.3014, 903, 903,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 903, 903,pier
FALSE, 2083.3332,"beach",  9.870,0.5333, 904, 904,beach
FALSE, 2083.3332,"boat",121.730,0.2413, 904, 904,boat
FALSE, 2083.3332,"charter",156.730,1.0266, 904, 904,charter
TRUE, 2083.3332,"pier",  9.870,0.4522, 904, 904,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 905, 905,beach
FALSE, 2916.6666,"boat", 12.870,0.6817, 905, 905,boat
TRUE, 2916.6666,"charter", 37.870,2.3014, 905, 905,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 905, 905,pier
FALSE, 1249.9998,"beach",  6.870,0.5333, 906, 906,beach
FALSE, 1249.9998,"boat", 84.730,0.2413, 906, 906,boat
FALSE, 1249.9998,"charter",119.730,1.0266, 906, 906,charter
TRUE, 1249.9998,"pier",  6.870,0.4522, 906, 906,pier
FALSE, 1249.9998,"beach", 39.846,0.2537, 907, 907,beach
TRUE, 1249.9998,"boat",  6.870,0.0531, 907, 907,boat
FALSE, 1249.9998,"charter", 31.870,0.0052, 907, 907,charter
FALSE, 1249.9998,"pier", 39.846,0.1498, 907, 907,pier
FALSE, 3749.9999,"beach", 92.046,0.2537, 908, 908,beach
FALSE, 3749.9999,"boat", 15.870,0.6817, 908, 908,boat
TRUE, 3749.9999,"charter", 40.870,2.3014, 908, 908,charter
FALSE, 3749.9999,"pier", 92.046,0.1498, 908, 908,pier
FALSE, 3749.9999,"beach",283.544,0.0678, 909, 909,beach
TRUE, 3749.9999,"boat", 92.046,0.0143, 909, 909,boat
FALSE, 3749.9999,"charter",121.546,0.0289, 909, 909,charter
FALSE, 3749.9999,"pier",283.544,0.0503, 909, 909,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 910, 910,beach
TRUE, 2916.6666,"boat", 12.870,0.6817, 910, 910,boat
FALSE, 2916.6666,"charter", 37.870,2.3014, 910, 910,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 910, 910,pier
FALSE, 2916.6666,"beach", 74.646,0.2537, 911, 911,beach
TRUE, 2916.6666,"boat", 12.870,0.0531, 911, 911,boat
FALSE, 2916.6666,"charter", 37.870,0.0052, 911, 911,charter
FALSE, 2916.6666,"pier", 74.646,0.1498, 911, 911,pier
FALSE, 2083.3332,"beach", 57.246,0.2537, 912, 912,beach
FALSE, 2083.3332,"boat",  9.870,0.6817, 912, 912,boat
TRUE, 2083.3332,"charter", 34.870,2.3014, 912, 912,charter
FALSE, 2083.3332,"pier", 57.246,0.1498, 912, 912,pier
FALSE, 3749.9999,"beach",195.730,0.0678, 913, 913,beach
FALSE, 3749.9999,"boat", 92.046,0.0559, 913, 913,boat
TRUE, 3749.9999,"charter",127.046,0.6456, 913, 913,charter
FALSE, 3749.9999,"pier",195.730,0.0789, 913, 913,pier
FALSE, 2083.3332,"beach",  9.870,0.5333, 914, 914,beach
FALSE, 2083.3332,"boat",121.730,0.2413, 914, 914,boat
FALSE, 2083.3332,"charter",156.730,1.0266, 914, 914,charter
TRUE, 2083.3332,"pier",  9.870,0.4522, 914, 914,pier
FALSE, 6250.0013,"beach",144.246,0.2537, 915, 915,beach
TRUE, 6250.0013,"boat", 24.870,0.6817, 915, 915,boat
FALSE, 6250.0013,"charter", 49.870,2.3014, 915, 915,charter
FALSE, 6250.0013,"pier",144.246,0.1498, 915, 915,pier
FALSE, 6250.0013,"beach",144.246,0.2537, 916, 916,beach
TRUE, 6250.0013,"boat", 24.870,0.6817, 916, 916,boat
FALSE, 6250.0013,"charter", 49.870,2.3014, 916, 916,charter
FALSE, 6250.0013,"pier",144.246,0.1498, 916, 916,pier
FALSE, 4583.3320,"beach",109.446,0.2537, 917, 917,beach
TRUE, 4583.3320,"boat", 18.870,0.0531, 917, 917,boat
FALSE, 4583.3320,"charter", 43.870,0.0052, 917, 917,charter
FALSE, 4583.3320,"pier",109.446,0.1498, 917, 917,pier
FALSE, 1249.9998,"beach", 39.846,0.2537, 918, 918,beach
TRUE, 1249.9998,"boat",  6.870,0.0531, 918, 918,boat
FALSE, 1249.9998,"charter", 31.870,0.0052, 918, 918,charter
FALSE, 1249.9998,"pier", 39.846,0.1498, 918, 918,pier
FALSE, 2083.3332,"beach", 57.246,0.2537, 919, 919,beach
TRUE, 2083.3332,"boat",  9.870,0.0531, 919, 919,boat
FALSE, 2083.3332,"charter", 34.870,0.0052, 919, 919,charter
FALSE, 2083.3332,"pier", 57.246,0.1498, 919, 919,pier
TRUE, 7083.3317,"beach", 27.870,0.5333, 920, 920,beach
FALSE, 7083.3317,"boat",343.730,0.2413, 920, 920,boat
FALSE, 7083.3317,"charter",378.730,1.0266, 920, 920,charter
FALSE, 7083.3317,"pier", 27.870,0.4522, 920, 920,pier
FALSE, 3749.9999,"beach", 92.046,0.2537, 921, 921,beach
FALSE, 3749.9999,"boat", 15.870,0.6817, 921, 921,boat
TRUE, 3749.9999,"charter", 40.870,2.3014, 921, 921,charter
FALSE, 3749.9999,"pier", 92.046,0.1498, 921, 921,pier
FALSE, 3749.9999,"beach", 92.046,0.2537, 922, 922,beach
TRUE, 3749.9999,"boat", 15.870,0.6817, 922, 922,boat
FALSE, 3749.9999,"charter", 40.870,2.3014, 922, 922,charter
FALSE, 3749.9999,"pier", 92.046,0.1498, 922, 922,pier
FALSE, 4583.3320,"beach", 15.096,0.5333, 923, 923,beach
TRUE, 4583.3320,"boat",213.860,0.0361, 923, 923,boat
FALSE, 4583.3320,"charter",248.860,0.4216, 923, 923,charter
FALSE, 4583.3320,"pier", 15.096,0.0069, 923, 923,pier
FALSE, 2083.3332,"beach",  7.896,0.5333, 924, 924,beach
FALSE, 2083.3332,"boat",111.860,0.0156, 924, 924,boat
FALSE, 2083.3332,"charter",146.860,0.0058, 924, 924,charter
TRUE, 2083.3332,"pier",  7.896,0.4522, 924, 924,pier
TRUE, 3749.9999,"beach", 12.696,0.5333, 925, 925,beach
FALSE, 3749.9999,"boat",179.860,0.0051, 925, 925,boat
FALSE, 3749.9999,"charter",214.860,1.0266, 925, 925,charter
FALSE, 3749.9999,"pier", 12.696,0.4522, 925, 925,pier
FALSE, 1249.9998,"beach", 32.976,0.2537, 926, 926,beach
TRUE, 1249.9998,"boat",  5.496,0.7369, 926, 926,boat
FALSE, 1249.9998,"charter", 30.496,2.3101, 926, 926,charter
FALSE, 1249.9998,"pier", 32.976,0.1498, 926, 926,pier
FALSE, 2083.3332,"beach", 47.376,0.2537, 927, 927,beach
TRUE, 2083.3332,"boat",  7.896,0.6817, 927, 927,boat
FALSE, 2083.3332,"charter", 32.896,2.3014, 927, 927,charter
FALSE, 2083.3332,"pier", 47.376,0.1498, 927, 927,pier
TRUE, 6250.0013,"beach", 19.896,0.5333, 928, 928,beach
FALSE, 6250.0013,"boat",281.860,0.2413, 928, 928,boat
FALSE, 6250.0013,"charter",316.860,1.0266, 928, 928,charter
FALSE, 6250.0013,"pier", 19.896,0.4522, 928, 928,pier
FALSE, 3749.9999,"beach", 76.176,0.2537, 929, 929,beach
TRUE, 3749.9999,"boat", 12.696,0.7369, 929, 929,boat
FALSE, 3749.9999,"charter", 37.696,2.3101, 929, 929,charter
FALSE, 3749.9999,"pier", 76.176,0.1498, 929, 929,pier
FALSE, 2083.3332,"beach", 47.376,0.2537, 930, 930,beach
TRUE, 2083.3332,"boat",  7.896,0.7369, 930, 930,boat
FALSE, 2083.3332,"charter", 32.896,2.3101, 930, 930,charter
FALSE, 2083.3332,"pier", 47.376,0.1498, 930, 930,pier
FALSE, 7083.3317,"beach",133.776,0.2537, 931, 931,beach
TRUE, 7083.3317,"boat", 22.296,0.6817, 931, 931,boat
FALSE, 7083.3317,"charter", 47.296,2.3014, 931, 931,charter
FALSE, 7083.3317,"pier",133.776,0.1498, 931, 931,pier
FALSE, 2916.6666,"beach", 61.776,0.2537, 932, 932,beach
FALSE, 2916.6666,"boat", 10.296,0.6817, 932, 932,boat
TRUE, 2916.6666,"charter", 35.296,2.3014, 932, 932,charter
FALSE, 2916.6666,"pier", 61.776,0.1498, 932, 932,pier
FALSE,12499.9980,"beach",227.376,0.2537, 933, 933,beach
TRUE,12499.9980,"boat", 37.896,0.0531, 933, 933,boat
FALSE,12499.9980,"charter", 62.896,0.0052, 933, 933,charter
FALSE,12499.9980,"pier",227.376,0.1498, 933, 933,pier
TRUE, 2083.3332,"beach",  7.896,0.5333, 934, 934,beach
FALSE, 2083.3332,"boat",111.860,0.2413, 934, 934,boat
FALSE, 2083.3332,"charter",146.860,1.0266, 934, 934,charter
FALSE, 2083.3332,"pier",  7.896,0.4522, 934, 934,pier
FALSE, 4583.3320,"beach", 90.576,0.2537, 935, 935,beach
TRUE, 4583.3320,"boat", 15.096,0.7369, 935, 935,boat
FALSE, 4583.3320,"charter", 40.096,2.3101, 935, 935,charter
FALSE, 4583.3320,"pier", 90.576,0.1498, 935, 935,pier
FALSE, 4583.3320,"beach", 90.576,0.2537, 936, 936,beach
FALSE, 4583.3320,"boat", 15.096,0.6817, 936, 936,boat
TRUE, 4583.3320,"charter", 40.096,2.3014, 936, 936,charter
FALSE, 4583.3320,"pier", 90.576,0.1498, 936, 936,pier
TRUE, 4583.3320,"beach", 15.096,0.5333, 937, 937,beach
FALSE, 4583.3320,"boat",213.860,0.2413, 937, 937,boat
FALSE, 4583.3320,"charter",248.860,1.0266, 937, 937,charter
FALSE, 4583.3320,"pier", 15.096,0.4522, 937, 937,pier
TRUE, 2916.6666,"beach", 10.296,0.5333, 938, 938,beach
FALSE, 2916.6666,"boat",145.860,0.2413, 938, 938,boat
FALSE, 2916.6666,"charter",180.860,1.0266, 938, 938,charter
FALSE, 2916.6666,"pier", 10.296,0.4522, 938, 938,pier
FALSE, 7083.3317,"beach",133.776,0.2537, 939, 939,beach
FALSE, 7083.3317,"boat", 22.296,0.0531, 939, 939,boat
TRUE, 7083.3317,"charter", 47.296,0.0052, 939, 939,charter
FALSE, 7083.3317,"pier",133.776,0.1498, 939, 939,pier
FALSE, 2916.6666,"beach", 61.776,0.2537, 940, 940,beach
TRUE, 2916.6666,"boat", 10.296,0.7369, 940, 940,boat
FALSE, 2916.6666,"charter", 35.296,2.3101, 940, 940,charter
FALSE, 2916.6666,"pier", 61.776,0.1498, 940, 940,pier
FALSE, 2916.6666,"beach", 61.776,0.2537, 941, 941,beach
TRUE, 2916.6666,"boat", 10.296,0.6817, 941, 941,boat
FALSE, 2916.6666,"charter", 35.296,2.3014, 941, 941,charter
FALSE, 2916.6666,"pier", 61.776,0.1498, 941, 941,pier
TRUE, 4583.3320,"beach", 15.096,0.5333, 942, 942,beach
FALSE, 4583.3320,"boat",213.860,0.2413, 942, 942,boat
FALSE, 4583.3320,"charter",248.860,1.0266, 942, 942,charter
FALSE, 4583.3320,"pier", 15.096,0.4522, 942, 942,pier
FALSE, 1249.9998,"beach", 32.976,0.2537, 943, 943,beach
TRUE, 1249.9998,"boat",  5.496,0.6817, 943, 943,boat
FALSE, 1249.9998,"charter", 30.496,2.3014, 943, 943,charter
FALSE, 1249.9998,"pier", 32.976,0.1498, 943, 943,pier
FALSE, 8750.0010,"beach",162.576,0.2537, 944, 944,beach
TRUE, 8750.0010,"boat", 27.096,0.7369, 944, 944,boat
FALSE, 8750.0010,"charter", 52.096,2.3101, 944, 944,charter
FALSE, 8750.0010,"pier",162.576,0.1498, 944, 944,pier
FALSE, 3749.9999,"beach", 76.176,0.2537, 945, 945,beach
TRUE, 3749.9999,"boat", 12.696,0.7369, 945, 945,boat
FALSE, 3749.9999,"charter", 37.696,2.3101, 945, 945,charter
FALSE, 3749.9999,"pier", 76.176,0.1498, 945, 945,pier
FALSE, 1249.9998,"beach", 77.860,0.0678, 946, 946,beach
FALSE, 1249.9998,"boat",115.874,0.0014, 946, 946,boat
FALSE, 1249.9998,"charter",144.874,0.0029, 946, 946,charter
TRUE, 1249.9998,"pier", 77.860,0.0789, 946, 946,pier
TRUE, 5416.6667,"beach", 17.496,0.5333, 947, 947,beach
FALSE, 5416.6667,"boat",247.860,0.0156, 947, 947,boat
FALSE, 5416.6667,"charter",282.860,0.0058, 947, 947,charter
FALSE, 5416.6667,"pier", 17.496,0.4522, 947, 947,pier
FALSE, 2916.6666,"beach", 61.776,0.2537, 948, 948,beach
FALSE, 2916.6666,"boat", 10.296,0.6817, 948, 948,boat
TRUE, 2916.6666,"charter", 35.296,2.3014, 948, 948,charter
FALSE, 2916.6666,"pier", 61.776,0.1498, 948, 948,pier
FALSE, 5416.6667,"beach",104.976,0.2537, 949, 949,beach
TRUE, 5416.6667,"boat", 17.496,0.6817, 949, 949,boat
FALSE, 5416.6667,"charter", 42.496,2.3014, 949, 949,charter
FALSE, 5416.6667,"pier",104.976,0.1498, 949, 949,pier
FALSE, 2083.3332,"beach", 47.376,0.2537, 950, 950,beach
FALSE, 2083.3332,"boat",  7.896,0.6817, 950, 950,boat
TRUE, 2083.3332,"charter", 32.896,2.3014, 950, 950,charter
FALSE, 2083.3332,"pier", 47.376,0.1498, 950, 950,pier
FALSE, 5416.6667,"beach",150.174,0.2537, 951, 951,beach
TRUE, 5416.6667,"boat", 45.198,0.6817, 951, 951,boat
FALSE, 5416.6667,"charter", 70.198,2.3014, 951, 951,charter
FALSE, 5416.6667,"pier",150.174,0.1498, 951, 951,pier
TRUE, 2916.6666,"beach", 26.598,0.5333, 952, 952,beach
FALSE, 2916.6666,"boat",172.458,0.2413, 952, 952,boat
FALSE, 2916.6666,"charter",207.458,1.0266, 952, 952,charter
FALSE, 2916.6666,"pier", 26.598,0.4522, 952, 952,pier
FALSE, 2916.6666,"beach", 88.374,0.2537, 953, 953,beach
FALSE, 2916.6666,"boat", 26.598,0.6817, 953, 953,boat
TRUE, 2916.6666,"charter", 51.598,2.3014, 953, 953,charter
FALSE, 2916.6666,"pier", 88.374,0.1498, 953, 953,pier
FALSE, 4583.3320,"beach",129.574,0.2537, 954, 954,beach
TRUE, 4583.3320,"boat", 38.998,0.6817, 954, 954,boat
FALSE, 4583.3320,"charter", 63.998,2.3014, 954, 954,charter
FALSE, 4583.3320,"pier",129.574,0.1498, 954, 954,pier
FALSE, 2083.3332,"beach",132.258,0.0678, 955, 955,beach
FALSE, 2083.3332,"boat", 67.774,0.0559, 955, 955,boat
TRUE, 2083.3332,"charter",102.774,0.6456, 955, 955,charter
FALSE, 2083.3332,"pier",132.258,0.0789, 955, 955,pier
FALSE, 2916.6666,"beach", 26.598,0.5333, 956, 956,beach
FALSE, 2916.6666,"boat",172.458,0.2413, 956, 956,boat
FALSE, 2916.6666,"charter",207.458,1.0266, 956, 956,charter
TRUE, 2916.6666,"pier", 26.598,0.4522, 956, 956,pier
TRUE, 1249.9998,"beach", 14.198,0.5333, 957, 957,beach
FALSE, 1249.9998,"boat", 92.058,0.2413, 957, 957,boat
FALSE, 1249.9998,"charter",127.058,1.0266, 957, 957,charter
FALSE, 1249.9998,"pier", 14.198,0.4522, 957, 957,pier
FALSE, 1249.9998,"beach", 47.174,0.2537, 958, 958,beach
FALSE, 1249.9998,"boat", 14.198,0.6817, 958, 958,boat
TRUE, 1249.9998,"charter", 39.198,2.3014, 958, 958,charter
FALSE, 1249.9998,"pier", 47.174,0.1498, 958, 958,pier
FALSE, 3749.9999,"beach",108.974,0.2537, 959, 959,beach
FALSE, 3749.9999,"boat", 32.798,0.6817, 959, 959,boat
TRUE, 3749.9999,"charter", 57.798,2.3014, 959, 959,charter
FALSE, 3749.9999,"pier",108.974,0.1498, 959, 959,pier
FALSE, 2083.3332,"beach", 20.398,0.5333, 960, 960,beach
FALSE, 2083.3332,"boat",132.258,0.0156, 960, 960,boat
FALSE, 2083.3332,"charter",167.258,0.0058, 960, 960,charter
TRUE, 2083.3332,"pier", 20.398,0.4522, 960, 960,pier
FALSE, 2916.6666,"beach", 88.374,0.2537, 961, 961,beach
FALSE, 2916.6666,"boat", 26.598,0.6817, 961, 961,boat
TRUE, 2916.6666,"charter", 51.598,2.3014, 961, 961,charter
FALSE, 2916.6666,"pier", 88.374,0.1498, 961, 961,pier
FALSE, 4583.3320,"beach",129.574,0.2537, 962, 962,beach
TRUE, 4583.3320,"boat", 38.998,0.7369, 962, 962,boat
FALSE, 4583.3320,"charter", 63.998,2.3101, 962, 962,charter
FALSE, 4583.3320,"pier",129.574,0.1498, 962, 962,pier
FALSE, 2916.6666,"beach", 88.374,0.2537, 963, 963,beach
TRUE, 2916.6666,"boat", 26.598,0.0531, 963, 963,boat
FALSE, 2916.6666,"charter", 51.598,0.0052, 963, 963,charter
FALSE, 2916.6666,"pier", 88.374,0.1498, 963, 963,pier
TRUE, 3749.9999,"beach", 32.798,0.5333, 964, 964,beach
FALSE, 3749.9999,"boat",212.658,0.1665, 964, 964,boat
FALSE, 3749.9999,"charter",247.658,0.3975, 964, 964,charter
FALSE, 3749.9999,"pier", 32.798,0.4522, 964, 964,pier
FALSE, 2916.6666,"beach", 88.374,0.2537, 965, 965,beach
TRUE, 2916.6666,"boat", 26.598,0.6817, 965, 965,boat
FALSE, 2916.6666,"charter", 51.598,2.3014, 965, 965,charter
FALSE, 2916.6666,"pier", 88.374,0.1498, 965, 965,pier
FALSE, 4583.3320,"beach",129.574,0.2537, 966, 966,beach
FALSE, 4583.3320,"boat", 38.998,0.0531, 966, 966,boat
TRUE, 4583.3320,"charter", 63.998,0.0052, 966, 966,charter
FALSE, 4583.3320,"pier",129.574,0.1498, 966, 966,pier
