sukces/powodzenie;úspěch;success;core4000 B1_06_10_Career_Environment_History_Law_Abstract
porażka/niepowodzenie;neúspěch/selhání;failure;core4000 B1_06_10_Career_Environment_History_Law_Abstract
trzymać kciuki;držet palce/pěsti;;core4000 Idioms_Extended
szynka;šunka;;core4000 German_Loanwords_in_Czech_and_Polish
spowodować;způsobit;to cause;core4000 B2_Verbs_of_Change_and_Causation
armia/wojsko;armáda/vojsko;army/military;core4000 B2_Military_Conflict_Security
operacja;operace;surgery/operation;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
energia;energie;energy;core4000 B2_Energy_Environment_Sustainability
podjąć decyzję;učinit rozhodnutí;to make a decision;core4000 B2_Essential_Collocations
rząd;vláda;government;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
myśl;myšlenka;thought;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
dż or drz;dž;;core4000 Polish_Pronunciation_for_Czech_Speakers
nabierać kogoś;tahat za nohu;;core4000 Idioms_Extended
przełamać lody;prolomit ledy;break the ice;core4000 Shared_Idioms
knedle;knedlík;;core4000 German_Loanwords_in_Czech_and_Polish
umożliwić;umožnit;to enable;core4000 B2_Verbs_of_Change_and_Causation
żołnierz;voják;soldier;core4000 B2_Military_Conflict_Security
transplantacja;transplantace;transplant;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
elektryczność/prąd;elektřina;electricity;core4000 B2_Energy_Environment_Sustainability
popełnić błąd;udělat chybu;to make a mistake;core4000 B2_Essential_Collocations
również/także;také/rovněž;also/as well;core4000 B2_C1_Connectors_and_Discourse_Markers
bezdomność;bezdomovectví;homelessness;core4000 B2_Social_Issues_and_Society
pomysł;nápad;idea;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
ch;ch;;core4000 Polish_Pronunciation_for_Czech_Speakers
chłodne przyjęcie;chladné přijetí;;core4000 Idioms_Extended
zacisnąć zęby;skousnout to;bite the bullet;core4000 Shared_Idioms
zapobiec;zabránit;to prevent;core4000 B2_Verbs_of_Change_and_Causation
oficer;důstojník;officer;core4000 B2_Military_Conflict_Security
anestezja/znieczulenie;anestezie;anesthesia;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
energia jądrowa;jaderná energie;nuclear energy;core4000 B2_Energy_Environment_Sustainability
ponosić odpowiedzialność;nést odpovědnost;to bear responsibility;core4000 B2_Essential_Collocations
do tego/ponadto;k tomu/dále;in addition;core4000 B2_C1_Connectors_and_Discourse_Markers
partia polityczna;politická strana;political party;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
bezrobocie;nezaměstnanost;unemployment;core4000 B2_Social_Issues_and_Society
świadomość;povědomí/uvědomění;awareness;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
stracić głowę;ztratit hlavu;;core4000 Idioms_Extended
palić mosty;pálit mosty;burn bridges;core4000 Shared_Idioms
pracownik;pracovník;;core4000 Word_Formation_Patterns
wpłynąć;ovlivnit;to influence;core4000 B2_Verbs_of_Change_and_Causation
generał;generál;general;core4000 B2_Military_Conflict_Security
energia słoneczna;solární energie;solar energy;core4000 B2_Energy_Environment_Sustainability
podjąć ryzyko;podstoupit riziko;to take a risk;core4000 B2_Essential_Collocations
a mianowicie;a to/totiž;namely;core4000 B2_C1_Connectors_and_Discourse_Markers
poseł;poslanec;member of parliament;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
wiedza/znajomość;znalost;knowledge;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
przymknąć oko;přivřít oči;;core4000 Idioms_Extended
czas to pieniądz;čas jsou peníze;time is money;core4000 Shared_Idioms
urzędnik;úředník;;core4000 Word_Formation_Patterns
zmusić;přinutit;to force;core4000 B2_Verbs_of_Change_and_Causation
dowódca;velitel;commander;core4000 B2_Military_Conflict_Security
odporność;imunita;immunity;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
energia wiatrowa;větrná energie;wind energy;core4000 B2_Energy_Environment_Sustainability
spełnić warunek;splnit podmínku;to meet a condition;core4000 B2_Essential_Collocations
nie mówiąc o;nemluvě o;not to mention;core4000 B2_C1_Connectors_and_Discourse_Markers
senator;senátor;senator;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
dyskryminacja;diskriminace;discrimination;core4000 B2_Social_Issues_and_Society
niewiedza/ignorancja;nevědomost/neznalost;ignorance;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
mądry;moudrý;;core4000 Slavic_Vowel_Shifts
grzyb;hřib;mushroom;core4000 CZ_PL_rz
wygadać się;prozradit tajemství;;core4000 Idioms_Extended
oko za oko;oko za oko;an eye for an eye;core4000 Shared_Idioms
migdał;mandle;;core4000 German_Loanwords_in_Czech_and_Polish
motywować;motivovat;to motivate;core4000 B2_Verbs_of_Change_and_Causation
marynarka wojenna;námořnictvo;navy;core4000 B2_Military_Conflict_Security
infekcja/zakażenie;infekce;infection;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
energia wodna;vodní energie;hydropower;core4000 B2_Energy_Environment_Sustainability
osiągnąć cel;dosáhnout cíle;to achieve a goal;core4000 B2_Essential_Collocations
przynajmniej/co najmniej;přinejmenším;at least;core4000 B2_C1_Connectors_and_Discourse_Markers
ministerstwo;ministerstvo;ministry;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
rasizm;rasismus;racism;core4000 B2_Social_Issues_and_Society
założenie/przypuszczenie;domněnka/předpoklad;assumption;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
długo;dloho;;core4000 Slavic_Vowel_Shifts
krzyż;kříž;cross;core4000 CZ_PL_rz
gość;host;guest;core4000 CZ_h_PL_g_RU
wylewać krokodyle łzy;ronit krokodýlí slzy;;core4000 Idioms_Extended
inspirować;inspirovat;to inspire;core4000 B2_Verbs_of_Change_and_Causation
lotnictwo;letectvo;air force;core4000 B2_Military_Conflict_Security
przewlekły/chroniczny;chronický;chronic;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
energia geotermalna;geotermální energie;geothermal energy;core4000 B2_Energy_Environment_Sustainability
podjąć wysiłek;vyvinout úsilí;to make an effort;core4000 B2_Essential_Collocations
ustawodawca;zákonodárce;legislator;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
seksizm;sexismus;sexism;core4000 B2_Social_Issues_and_Society
wątpliwość;pochybnost;doubt;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
grób;hrob;grave;core4000 CZ_h_PL_g_RU
być czarnym koniem;být temný kůň;;core4000 Idioms_Extended
malarz;malíř;;core4000 Word_Formation_Patterns
szychta;šichta;;core4000 German_Loanwords_in_Czech_and_Polish
przekonać;přesvědčit;to convince;core4000 B2_Verbs_of_Change_and_Causation
piechota;pěchota;infantry;core4000 B2_Military_Conflict_Security
ostry/nagły;akutní;acute;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
biomasa;biomasa;biomass;core4000 B2_Energy_Environment_Sustainability
zdobyć doświadczenie;získat zkušenosti;to gain experience;core4000 B2_Essential_Collocations
referendum;referendum;referendum;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
ksenofobia;xenofobie;xenophobia;core4000 B2_Social_Issues_and_Society
pewność;jistota;certainty;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
rząd;řád;order/row;core4000 CZ_PL_rz
gród;hrad;castle/city;core4000 CZ_h_PL_g_RU
wilk wilkowi wilkiem;vlk vlku vlkem;;core4000 Idioms_Extended
biegacz;běžec;;core4000 Word_Formation_Patterns
zniechęcić;odradit;to discourage;core4000 B2_Verbs_of_Change_and_Causation
garnizon/załoga;posádka;garrison;core4000 B2_Military_Conflict_Security
dawka;dávka (léku);dose;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
paliwa kopalne;fosilní paliva;fossil fuels;core4000 B2_Energy_Environment_Sustainability
wprowadzić zmianę;provést změnu;to make a change;core4000 B2_Essential_Collocations
kampania;kampaň;campaign;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
homofobia;homofobie;homophobia;core4000 B2_Social_Issues_and_Society
osąd;úsudek;judgment;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
bułka z masłem;hračka/brnkačka;;core4000 Idioms_Extended
wódca/przywódca;vůdce;;core4000 Word_Formation_Patterns
flaszka;flaška;;core4000 German_Loanwords_in_Czech_and_Polish
zachęcić;povzbudit;to encourage;core4000 B2_Verbs_of_Change_and_Causation
baza;základna;base;core4000 B2_Military_Conflict_Security
skutki uboczne;vedlejší účinky;side effects;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
węgiel;uhlí;coal;core4000 B2_Energy_Environment_Sustainability
złożyć propozycję/wniosek;předložit návrh;to make a proposal;core4000 B2_Essential_Collocations
z drugiej strony;na druhou stranu;on the other hand;core4000 B2_C1_Connectors_and_Discourse_Markers
kandydat;kandidát;candidate;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
mobbing/nękanie;šikana/bullying;bullying;core4000 B2_Social_Issues_and_Society
przekonanie;přesvědčení;conviction/belief;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
głód;hlad;hunger;core4000 CZ_h_PL_g_RU
wygadać się;vyzradit tajemství;;core4000 Idioms_Extended
czytanie;čtení;;core4000 Word_Formation_Patterns
zwiększyć/podnieść;zvýšit/zvětšit;to increase/raise;core4000 B2_Verbs_of_Change_and_Causation
broń;zbraň;weapon;core4000 B2_Military_Conflict_Security
grupa krwi;krevní skupina;blood type;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
ropa naftowa;ropa/nafta;petroleum/oil;core4000 B2_Energy_Environment_Sustainability
zawrzeć umowę;uzavřít smlouvu;to sign/conclude a contract;core4000 B2_Essential_Collocations
głosowanie;hlasování;voting;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
przestępczość;kriminalita;crime (rate);core4000 B2_Social_Issues_and_Society
logika;logika;logic;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
zjeść żabę;sníst hadrák;;core4000 Idioms_Extended
pisanie;psaní;;core4000 Word_Formation_Patterns
kafel;kachel/kachlík;;core4000 German_Loanwords_in_Czech_and_Polish
zmniejszyć/obniżyć;snížit/zmenšit;to decrease/lower;core4000 B2_Verbs_of_Change_and_Causation
karabin/strzelba;puška;rifle;core4000 B2_Military_Conflict_Security
dawca (organów);dárce (orgánů);donor;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
gaz ziemny;zemní plyn;natural gas;core4000 B2_Energy_Environment_Sustainability
złożyć wypowiedzenie;podat výpověď;to resign/give notice;core4000 B2_Essential_Collocations
większość;většina;majority;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
uzależnienie;závislost (drogy, alkohol);addiction;core4000 B2_Social_Issues_and_Society
rozum;rozum;reason/mind;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
wiek;věk;;core4000 Slavic_Vowel_Shifts
brzeg;břeh;shore;core4000 CZ_PL_rz
pracować jak wół;dřít jako kůň;;core4000 Idioms_Extended
rozszerzyć/poszerzyć;rozšířit;to expand/widen;core4000 B2_Verbs_of_Change_and_Causation
pistolet;pistole;pistol;core4000 B2_Military_Conflict_Security
genetyka;genetika;genetics;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
elektrownia;elektrárna;power plant;core4000 B2_Energy_Environment_Sustainability
prowadzić negocjacje;vést jednání;to conduct negotiations;core4000 B2_Essential_Collocations
mimo to/i tak;i přesto/přesto;still/yet;core4000 B2_C1_Connectors_and_Discourse_Markers
mniejszość;menšina;minority;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
handel ludźmi;obchod s lidmi;human trafficking;core4000 B2_Social_Issues_and_Society
mądrość;moudrost;wisdom;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
kosztować majątek;stát majlant;;core4000 Idioms_Extended
prośba;prosba;;core4000 Word_Formation_Patterns
ratusz;radnice;;core4000 German_Loanwords_in_Czech_and_Polish
zawęzić/ograniczyć;zúžit/omezit;to narrow/limit;core4000 B2_Verbs_of_Change_and_Causation
bomba;bomba;bomb;core4000 B2_Military_Conflict_Security
psychiatria;psychiatrie;psychiatry;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
panel słoneczny;solární panel;solar panel;core4000 B2_Energy_Environment_Sustainability
dotrzymać terminu;dodržet termín;to meet a deadline;core4000 B2_Essential_Collocations
dyplomaci;diplomaté;diplomats;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
praca dzieci;dětská práce;child labor;core4000 B2_Social_Issues_and_Society
głupota;hloupost;stupidity;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
dziadek;dědek;;core4000 Slavic_Vowel_Shifts
trzeba;třeba;perhaps/need;core4000 CZ_PL_rz
gniazdo;hnízdo;nest;core4000 CZ_h_PL_g_RU
zaciskać pasa;utáhnout si opasek;;core4000 Idioms_Extended
służba;služba;;core4000 Word_Formation_Patterns
rynek;rynek;;core4000 German_Loanwords_in_Czech_and_Polish
rakieta/pocisk;raketa/střela;missile/rocket;core4000 B2_Military_Conflict_Security
terapia;terapie;therapy;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
turbina wiatrowa;větrná turbína;wind turbine;core4000 B2_Energy_Environment_Sustainability
przekroczyć budżet;překročit rozpočet;to exceed the budget;core4000 B2_Essential_Collocations
sankcje;sankce;sanctions;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
zanieczyszczenie środowiska;znečištění prostředí;environmental pollution;core4000 B2_Social_Issues_and_Society
wyobraźnia;představivost;imagination;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
zarywać noc;pálit půlnoční olej;;core4000 Idioms_Extended
prezent/darek;dárek;;core4000 Word_Formation_Patterns
mistrz;mistr;;core4000 German_Loanwords_in_Czech_and_Polish
czołg;tank;tank;core4000 B2_Military_Conflict_Security
prawo karne;trestní právo;criminal law;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
zanieczyszczenie powietrza;znečištění ovzduší;air pollution;core4000 B2_Energy_Environment_Sustainability
dochodzić prawa;uplatňovat právo;to exercise a right;core4000 B2_Essential_Collocations
w rezultacie/w konsekwencji;v důsledku toho;as a result/consequently;core4000 B2_C1_Connectors_and_Discourse_Markers
umowa/porozumienie;dohoda/smlouva;agreement/treaty;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
migracja/imigracja;migrace/imigrace;migration/immigration;core4000 B2_Social_Issues_and_Society
społeczeństwo;společnost;society;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
młodość;mladost;;core4000 Word_Formation_Patterns
burmistrz;purkmistr;;core4000 German_Loanwords_in_Czech_and_Polish
wzmocnić;posílit/zesílit;to strengthen;core4000 B2_Verbs_of_Change_and_Causation
helikopter/śmigłowiec;vrtulník;helicopter;core4000 B2_Military_Conflict_Security
prawo cywilne;občanské právo;civil law;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
zanieczyszczenie wody;znečištění vody;water pollution;core4000 B2_Energy_Environment_Sustainability
zadawać pytanie;klást otázku;to ask/pose a question;core4000 B2_Essential_Collocations
ideologia;ideologie;ideology;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
emigracja;emigrace;emigration;core4000 B2_Social_Issues_and_Society
obywatelstwo;občanství;citizenship;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
starość;starost;;core4000 Slavic_Vowel_Shifts
Ręka rękę myje;Ruka ruku myje;;core4000 Idioms_Extended
osłabić;oslabit;to weaken;core4000 B2_Verbs_of_Change_and_Causation
myśliwiec;stíhačka;fighter jet;core4000 B2_Military_Conflict_Security
obrońca;obhájce;defense attorney;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
efekt cieplarniany;skleníkový efekt;greenhouse effect;core4000 B2_Energy_Environment_Sustainability
zaproponować rozwiązanie;nabídnout řešení;to offer a solution;core4000 B2_Essential_Collocations
dzięki;díky;thanks to;core4000 B2_C1_Connectors_and_Discourse_Markers
biurokracja;byrokracie;bureaucracy;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
uchodźca;uprchlík;refugee;core4000 B2_Social_Issues_and_Society
szybkość;rychlost;;core4000 Word_Formation_Patterns
warsztat;verštát/dílna;;core4000 German_Loanwords_in_Czech_and_Polish
okręt podwodny/łódź podwodna;ponorka;submarine;core4000 B2_Military_Conflict_Security
gazy cieplarniane;skleníkové plyny;greenhouse gases;core4000 B2_Energy_Environment_Sustainability
stworzyć podstawę;vytvořit základ;to create a foundation;core4000 B2_Essential_Collocations
biorąc pod uwagę;s ohledem na;considering/given;core4000 B2_C1_Connectors_and_Discourse_Markers
propaganda;propaganda;propaganda;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
dron;dron;drone;core4000 B2_Military_Conflict_Security
dwutlenek węgla;oxid uhličitý (CO₂);carbon dioxide;core4000 B2_Energy_Environment_Sustainability
odgrywać rolę;sehrát roli;to play a role;core4000 B2_Essential_Collocations
po pierwsze/po drugie;za prvé/za druhé;firstly/secondly;core4000 B2_C1_Connectors_and_Discourse_Markers
lewica/prawica;levice/pravice;left/right wing;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
integracja;integrace;integration;core4000 B2_Social_Issues_and_Society
bezpieczeństwo;bezpečnost;security/safety;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
możliwość;možnost;;core4000 Slavic_Vowel_Shifts
głupota;hloupota;;core4000 Word_Formation_Patterns
blacha;plech;;core4000 German_Loanwords_in_Czech_and_Polish
połączyć;spojit/připojit;to connect/join;core4000 B2_Verbs_of_Change_and_Causation
topnienie lodowców;tání ledovců;glacier melting;core4000 B2_Energy_Environment_Sustainability
zrobić wrażenie;udělat dojem;to make an impression;core4000 B2_Essential_Collocations
przede wszystkim/głównie;především/hlavně;above all/mainly;core4000 B2_C1_Connectors_and_Discourse_Markers
ekonomia/gospodarka;ekonomika/hospodářství;economy;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
asymilacja;asimilace;assimilation;core4000 B2_Social_Issues_and_Society
bogactwo;bohatství;;core4000 Word_Formation_Patterns
oddzielić/rozdzielić;oddělit;to separate;core4000 B2_Verbs_of_Change_and_Causation
ława przysięgłych;porota;jury;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
wzbudzić zainteresowanie;vzbudit zájem;to arouse interest;core4000 B2_Essential_Collocations
na koniec/podsumowując;na závěr;in conclusion;core4000 B2_C1_Connectors_and_Discourse_Markers
produkt krajowy brutto;hrubý domácí produkt;GDP;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
wielokulturowość;multikulturalismus;multiculturalism;core4000 B2_Social_Issues_and_Society
obowiązek;povinnost;duty/obligation;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
łączyć/kombinować;kombinovat/slučovat;to combine;core4000 B2_Verbs_of_Change_and_Causation
zeznanie;svědectví;testimony;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
wymieranie gatunków;vymírání druhů;species extinction;core4000 B2_Energy_Environment_Sustainability
okazać współczucie;projevit soucit;to show compassion;core4000 B2_Essential_Collocations
inflacja;inflace;inflation;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
mniejszość (etniczna);menšina (etnická);minority (ethnic);core4000 B2_Social_Issues_and_Society
przywilej;privilegium;privilege;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
przyszłość;budoucnost;;core4000 Slavic_Vowel_Shifts
wodny;vodní/vodný;;core4000 Word_Formation_Patterns
podzielić/rozdzielić;rozdělit;to divide/split;core4000 B2_Verbs_of_Change_and_Causation
atak/napaść;útok;attack;core4000 B2_Military_Conflict_Security
wylesianie;odlesňování;deforestation;core4000 B2_Energy_Environment_Sustainability
wyrazić opinię;vyjádřit názor;to express an opinion;core4000 B2_Essential_Collocations
innymi słowy;jinými slovy;in other words;core4000 B2_C1_Connectors_and_Discourse_Markers
diaspora;diaspora;diaspora;core4000 B2_Social_Issues_and_Society
solidarność;solidarita;solidarity;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
przeszłość;minulost;;core4000 Slavic_Vowel_Shifts
górski;horský;;core4000 Word_Formation_Patterns
zjednoczyć;sjednotit;to unite;core4000 B2_Verbs_of_Change_and_Causation
obrona;obrana;defense;core4000 B2_Military_Conflict_Security
przepis/rozporządzenie;předpis/nařízení;regulation;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
erozja gleby;eroze půdy;soil erosion;core4000 B2_Energy_Environment_Sustainability
zdobyć zaufanie;získat důvěru;to gain trust;core4000 B2_Essential_Collocations
krótko mówiąc;stručně řečeno;in short;core4000 B2_C1_Connectors_and_Discourse_Markers
dobrobyt/prosperita;prosperita;prosperity;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
osobowość;osobnost;;core4000 Slavic_Vowel_Shifts
czeski;český;;core4000 Word_Formation_Patterns
połączyć/scalić;sloučit;to merge;core4000 B2_Verbs_of_Change_and_Causation
inwazja;invaze;invasion;core4000 B2_Military_Conflict_Security
patent;patent;patent;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
kwaśny deszcz;kyselý déšť;acid rain;core4000 B2_Energy_Environment_Sustainability
stracić cierpliwość;ztratit trpělivost;to lose patience;core4000 B2_Essential_Collocations
konkretnie/a mianowicie;konkrétně;specifically;core4000 B2_C1_Connectors_and_Discourse_Markers
zezwolenie na pobyt;pobytové povolení;residence permit;core4000 B2_Social_Issues_and_Society
kryzys;krize;crisis;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
zdolność;schopnost;;core4000 Slavic_Vowel_Shifts
miejski;městský;;core4000 Word_Formation_Patterns
izolować;izolovat;to isolate;core4000 B2_Verbs_of_Change_and_Causation
okupacja;okupace;occupation;core4000 B2_Military_Conflict_Security
prawo autorskie;autorské právo;copyright;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
smog;smog;smog;core4000 B2_Energy_Environment_Sustainability
robić postępy;dělat pokrok;to make progress;core4000 B2_Essential_Collocations
jeśli chodzi o;pokud jde o;as for/regarding;core4000 B2_C1_Connectors_and_Discourse_Markers
deportacja;deportace;deportation;core4000 B2_Social_Issues_and_Society
postęp;pokrok;progress;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
właściwość;vlastnost;;core4000 Slavic_Vowel_Shifts
językowy;jazykový;;core4000 Word_Formation_Patterns
przypisać/przydzielić;přiřadit;to assign;core4000 B2_Verbs_of_Change_and_Causation
pozew;žaloba;lawsuit;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
dziura ozonowa;ozónová díra;ozone hole;core4000 B2_Energy_Environment_Sustainability
brać pod uwagę;brát ohled na;to take into account;core4000 B2_Essential_Collocations
na przykład;například;for example;core4000 B2_C1_Connectors_and_Discourse_Markers
podwójne obywatelstwo;dvojí občanství;dual citizenship;core4000 B2_Social_Issues_and_Society
upadek;úpadek;decline;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
ząb;zub;;core4000 Slavic_Vowel_Shifts
marcowy;březnový;;core4000 Word_Formation_Patterns
zastąpić;nahradit;to replace;core4000 B2_Verbs_of_Change_and_Causation
partyzant;partyzán;partisan/guerrilla;core4000 B2_Military_Conflict_Security
odszkodowanie;náhrada škody;damages/compensation;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
mikroplastik;mikroplasty;microplastics;core4000 B2_Energy_Environment_Sustainability
dać do zrozumienia;dát najevo;to make clear/indicate;core4000 B2_Essential_Collocations
kredyt/pożyczka;úvěr/půjčka;loan/credit;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
państwo opiekuńcze;sociální stát;welfare state;core4000 B2_Social_Issues_and_Society
reforma;reforma;reform;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
niemożliwy;nemožný;;core4000 Word_Formation_Patterns
wykluczyć;vyloučit;to exclude;core4000 B2_Verbs_of_Change_and_Causation
zawieszenie broni;příměří;ceasefire;core4000 B2_Military_Conflict_Security
odpady toksyczne;jedovatý odpad;toxic waste;core4000 B2_Energy_Environment_Sustainability
mieć na myśli;mít na mysli;to have in mind;core4000 B2_Essential_Collocations
zasiłek/świadczenia socjalne;sociální dávky;social benefits;core4000 B2_Social_Issues_and_Society
zmienić;změnit;to change;core4000 B2_Verbs_of_Change_and_Causation
kapitulacja;kapitulace;capitulation;core4000 B2_Military_Conflict_Security
zrównoważony rozwój;udržitelnost;sustainability;core4000 B2_Energy_Environment_Sustainability
dojść do wniosku;dojít k závěru;to come to a conclusion;core4000 B2_Essential_Collocations
między innymi;mimo jiné;among other things;core4000 B2_C1_Connectors_and_Discourse_Markers
akcje;akcie;stocks/shares;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
ubezpieczenie zdrowotne;zdravotní pojištění;health insurance;core4000 B2_Social_Issues_and_Society
współpraca;spolupráce;cooperation;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
przekształcić;přeměnit/transformovat;to transform;core4000 B2_Verbs_of_Change_and_Causation
źródła odnawialne;obnovitelné zdroje;renewable resources;core4000 B2_Energy_Environment_Sustainability
wziąć pod uwagę;vzít v úvahu;to take into consideration;core4000 B2_Essential_Collocations
w tym przypadku;v tomto případě;in this case;core4000 B2_C1_Connectors_and_Discourse_Markers
giełda;burza;stock exchange;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
konflikt;konflikt;conflict;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
bezpieczny;bezpečný;;core4000 Word_Formation_Patterns
dostosować/przystosować;přizpůsobit;to adapt/adjust;core4000 B2_Verbs_of_Change_and_Causation
programowanie/kodowanie;kódování/programování;programming;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
zmienić zdanie;změnit názor;to change one's mind;core4000 B2_Essential_Collocations
pod warunkiem, że;za předpokladu, že;provided that;core4000 B2_C1_Connectors_and_Discourse_Markers
waluta;měna;currency;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
płaca minimalna;minimální mzda;minimum wage;core4000 B2_Social_Issues_and_Society
kompromis;kompromis;compromise;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
bezsilny;bezmocný;;core4000 Word_Formation_Patterns
zmodyfikować/poprawić;upravit;to modify;core4000 B2_Verbs_of_Change_and_Causation
sojusznik;spojenec;ally;core4000 B2_Military_Conflict_Security
cyberbezpieczeństwo;kybernetická bezpečnost;cybersecurity;core4000 B2_06_10_Medicine_Legal_Tech_Education_Idioms
kompostowanie;kompostování;composting;core4000 B2_Energy_Environment_Sustainability
wydaje się, że;zdá se, že;it seems that;core4000 B2_C1_Connectors_and_Discourse_Markers
kurs wymiany;směnný kurz;exchange rate;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
prawa człowieka;lidská práva;human rights;core4000 B2_Social_Issues_and_Society
piękny;pěkný;;core4000 Slavic_Vowel_Shifts
odnowić;obnovit;to renew/restore;core4000 B2_Verbs_of_Change_and_Causation
segregacja odpadów;třídění odpadu;waste sorting;core4000 B2_Energy_Environment_Sustainability
wskazać na;poukázat na;to point out;core4000 B2_Essential_Collocations
prawdopodobnie;pravděpodobně;probably;core4000 B2_C1_Connectors_and_Discourse_Markers
import;dovoz/import;import;core4000 B2_01_05_Politics_Economy_Science_Arts_Psychology
równouprawnienie;rovnoprávnost;equal rights;core4000 B2_Social_Issues_and_Society
nieporozumienie;nedorozumění;misunderstanding;core4000 B2_C1_Abstract_Nouns_and_Academic_Vocabulary
kąt;kout;;core4000 Slavic_Vowel_Shifts
uprościć;zjednodušit;;core4000 Word_Formation_Patterns
